subject,canonical,candidate,decision,confidence,review_source,binding_status,reason,fact_id
main/melee/pl/player:Player_SetUnk9C,Player_SetUnk9C,Player_SetCoinsLost,normalize,0.84,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:bd2dd914-ba54-4ad9-82ad-69f5c08d97ca
main/melee/gm/gm_17EB:gm_GetAllStarData,gm_GetAllStarData,gm_GetClassicData,normalize,0.9,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:bd30e4c8-e1f1-4f92-b1b8-784b425849f3
main/melee/ft/kinds/ftYoshi/ftyoshispecialn:fn_8012D1AC,fn_8012D1AC,ftYs_SpecialAirN1_0_AirToGround,normalize,0.92,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:bd37724c-8e1d-4984-a701-3b07d714f578
main/melee/gr/grgarden:grGarden_80202E40,grGarden_80202E40,stageGObj2_Callback1,normalize,0.9,audit-1,function_binding_required,Explicit proposed identifier; prefix or duplicate flags do not change extraction.,fact:bd48dbd8-0db4-41ed-80c7-c34d6f430fcf
main/melee/gr/grpura:fn_802130D0,fn_802130D0,stageGObj2_Render,normalize,0.86,regex_no_flags,function_binding_required,Recognized leading_name form; no lexical audit flags.,fact:bd4948f2-5293-4d97-a3bb-8c8156c6ab61
main/melee/gr/grtfox:grTFox_80220B80,grTFox_80220B80,grTFox_OnDemoInit,normalize,0.87,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:bd62e07e-b15c-49ea-84dd-198514065b5e
main/melee/gr/grtkoopa:grTKoopa_80221868,grTKoopa_80221868,grTKoopa_GObj2_Callback2,normalize,0.93,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:bd64e112-89ac-4c0e-b04b-b6a220bc5b0b
main/melee/gr/grtest:grTest_80207408,grTest_80207408,grTest_Ground1_Callback3,normalize,0.72,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:bd6d0790-9cc1-49b3-ba69-62c99f461592
main/melee/ty/tylist:_tyList_80313774,_tyList_80313774,tyList_InitList,normalize,0.66,audit-4,function_binding_required,source explicitly prefers this candidate over the listed alternatives,fact:bd6f5903-85a4-4fe7-8d30-046da63f2406
main/melee/ft/ftcoll:ftColl_8007B868,ftColl_8007B868,ftColl_GetHitStatus,normalize,0.68,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:bd76928c-f1f1-44cc-b061-6bc52f158874
main/melee/gr/grbigblueroute:grBigBlueRoute_8020BC2C,grBigBlueRoute_8020BC2C,stageGObj1_GObjProc,normalize,0.95,audit-1,function_binding_required,Explicit proposed identifier; prefix or duplicate flags do not change extraction.,fact:bd79c7ad-55a0-44ec-82fc-2aef217beb21
main/melee/it/itcoll:it_8026FA2C,it_8026FA2C,,ambiguous,0.76,audit-2,function_binding_required,Candidate collides with another proposed name in the same translation unit.,fact:bd943613-67c6-4a7a-a60c-c27be4b5cb1c
main/melee/gm/gmhomerun:gm_801B9DD8,gm_801B9DD8,gm_Mode_Homerun_Exit,normalize,0.66,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:bd99c643-e73b-4ff4-843a-8bdbb986bda5
main/melee/gm/gmmain_lib:gmMainLib_8015D328,gmMainLib_8015D328,gmMainLib_HasClearedAllStar,normalize,0.84,regex_no_flags,function_binding_required,Recognized leading_name form; no lexical audit flags.,fact:bd9a6d87-e847-4552-8a93-855cbead8093
main/melee/gr/grizumi:grIzumi_801CBE64,grIzumi_801CBE64,stageGObj3_OnInit,normalize,0.72,audit-1,function_binding_required,Explicit proposed identifier; prefix or duplicate flags do not change extraction.,fact:bd9ed1a9-4f10-4070-891c-6290ef210db3
main/melee/gm/gmcamera:gmCamera_801A3098,gmCamera_801A3098,gmCamera_UpdateVsCameraState,normalize,0.82,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:bdaa530a-6044-4213-9e40-a92c84be4784
main/melee/it/kinds/itlikelike:itLikelike_UnkMotion19_Phys,itLikelike_UnkMotion19_Phys,itLikelike_Thrown_Phys,normalize,0.94,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:bdaf7375-14c2-45eb-bb87-dbd08a09f864
main/melee/it/itcoll:it_802714C0,it_802714C0,itColl_InvalidateHurtboxPositions,normalize,0.68,audit-2,function_binding_required,Single explicit identifier proposal; prefix change is not an extraction defect.,fact:bdb628bd-a453-40e2-9a4c-67e9b2f459d8
main/melee/ft/kinds/ftKirby/ftkirbyspecialfox:ftKb_SpecialNNs_800FEC78,ftKb_SpecialNNs_800FEC78,ftKb_SpecialNNs_CheckSpecialNHold,normalize,0.95,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:bdbfd533-aac4-466c-9c65-16a911f21e9c
main/melee/gr/grmaterial:fn_801C8EF8,fn_801C8EF8,grMaterial_MObjSetup,normalize,0.76,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:bdc1869f-aa2c-42a7-bbe3-981c0f64a037
main/sysdolphin/baselib/hsd_3A94:fn_803ADF90,fn_803ADF90,HSD_CardReadFile,normalize,0.64,regex_no_flags,function_binding_required,Recognized leading_name form; no lexical audit flags.,fact:bdc34fd3-b742-46d9-9c88-07b65797d75e
main/melee/gm/gmresult:fn_80175038,fn_80175038,gmResultJObjCallback,normalize,0.62,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:bdcebe3d-ca68-4e88-90fb-1de82a457e2c
main/melee/cm/camera:Camera_8002A28C,Camera_8002A28C,Camera_UpdateTransientEffects,normalize,0.68,audit-1,function_binding_required,Text states a preferred candidate; alternatives are retained.,fact:bdde5996-af83-4a65-80d4-f357da9dd6cf
main/melee/gr/grrcruise:grRCruise_801FF2C8,grRCruise_801FF2C8,Ground_SetupStageCallbacks,normalize,0.88,audit-1,function_binding_required,Explicit proposed identifier; prefix or duplicate flags do not change extraction.,fact:bde09681-1ae8-49b1-b7b7-39523923242d
main/melee/gr/grvenom:grVenom_802040A4,grVenom_802040A4,stageGObj4_Callback1,normalize,0.92,audit-2,function_binding_required,Single explicit identifier proposal; prefix change is not an extraction defect.,fact:bde56a08-4e23-415c-a74e-ee4bd58c4204
main/melee/lb/lbcollision:lbColl_800067F8,lbColl_800067F8,lbColl_TestCapsuleOverlap2D,normalize,0.72,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:bde5b99c-101e-4ea9-8f13-bda682113cd7
main/melee/ft/ftcommon:ftCommon_8007D5D4,ftCommon_8007D5D4,ftCommon_SetAirborne,ambiguous,0.68,audit-1,function_binding_required,Text leaves competing proposed names unresolved.,fact:bdedd0c3-f999-42e4-8627-37e6a8e568c5
main/melee/gr/grpstadium:grStadium_801D3B4C,grStadium_801D3B4C,grStadium_NotifyPlayerDefeated,normalize,0.79,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:bdfb96f6-5058-4356-95e7-1df11b9148dc
main/melee/it/kinds/ittools:it_2725_Logic22_HitShield,it_2725_Logic22_HitShield,itTools_Logic22_HitShield,normalize,0.88,audit-4,function_binding_required,source explicitly states this candidate,fact:be031078-f02f-4016-a8c0-2f6ff94f893d
main/melee/it/kinds/itegg:it_80289158,it_80289158,itEgg_EnterOpenedState,normalize,0.64,audit-2,function_binding_required,Single explicit identifier proposal; prefix change is not an extraction defect.,fact:be11e5a9-95dc-4ff5-991a-fa9dcac7cd5a
main/melee/ft/kinds/ftCommon/ftCo_KinokoGiantStart:ftCo_800D170C,ftCo_800D170C,ftCo_KinokoGiantStart_Enter,normalize,0.82,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:be12a78f-2039-4323-95c6-bc2831fe5f71
main/melee/gm/gmcameramode:gm_801B26AC,gm_801B26AC,gm_CameraMode_EnterSss,normalize,0.73,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:be252ba1-0483-4878-a841-4fdfe3d0f02c
main/melee/it/kinds/itlinkhookshot:it_802A42F4,it_802A42F4,itLink_UpdateMapCollision,normalize,0.67,audit-3,function_binding_required,Original statement supplies one extractable identifier; prefix changes and repeated semantic names do not alter extraction.,fact:be3d7717-1990-4690-a778-92611f7f0083
main/melee/ft/ft_0881:ft_800890D0,ft_800890D0,ftStale_UpdateAttackInstance,normalize,0.76,audit-1,function_binding_required,Explicit proposed identifier; prefix or duplicate flags do not change extraction.,fact:be3ecaf6-20d5-4fc1-b063-91e7680fcf1b
main/melee/mn/mnmain:fn_8022BDB4,fn_8022BDB4,mnMain_CameraCallback,normalize,0.86,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:be446c66-893a-4c57-a505-b1812c29c9f1
main/sysdolphin/baselib/hsd_3A94:fn_803AD16C,fn_803AD16C,HSD_CardRepairBlockMap,normalize,0.58,regex_no_flags,function_binding_required,Recognized leading_name form; no lexical audit flags.,fact:be46521b-c2e8-4756-a61c-5631a68693e4
main/melee/ft/kinds/ftPikachu/ftpikachuspecials:ftPk_SpecialS_ChangeMotion_Unk11,ftPk_SpecialS_ChangeMotion_Unk11,ftPk_SpecialSEnd_Enter,normalize,0.96,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:be48cc77-2165-4a44-ad31-8a1e7b104f66
main/melee/lb/lbcollision:lbColl_8000AB2C,lbColl_8000AB2C,lbColl_DrawAbsorbHit,normalize,0.9,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:be4c0e2d-090d-488e-92cf-43dd4b4ec584
main/melee/it/kinds/itlgunbeam:it_802996D0,it_802996D0,itLGunBeam_Spawn,normalize,0.86,audit-3,function_binding_required,Original statement supplies one extractable identifier; prefix changes and repeated semantic names do not alter extraction.,fact:be4c6f30-f233-4076-88d6-2ff021d9570e
main/melee/ft/ftcmdscript:ftCo_800B4A78,ftCo_800B4A78,ftCo_ResetCmdScript,normalize,0.78,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:be4c945e-b2cf-49f2-8535-14949840cb1b
main/melee/db/dbanim:fn_8022697C,fn_8022697C,fn_GetFighterVisualFlags,normalize,0.74,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:be4e056b-d874-4208-8cb4-689836c4e13f
main/melee/gm/gmregclear:fn_8017F09C,fn_8017F09C,gmRegClearGetTimeBonus,normalize,0.7,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:be4f4b55-fc5a-456e-9fe5-55de705bd28d
main/melee/gm/gmregtyfall:fn_801A6664,fn_801A6664,gmRegTyFall_MainModelProc,normalize,0.58,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:be620517-d631-4e58-be8e-da71ac8421b3
main/melee/ft/kinds/ftCommon/ftCo_Guard:ftCo_800923B4,ftCo_800923B4,ftCo_GuardOn_Enter,normalize,0.81,audit-1,function_binding_required;duplicate_candidate_in_unit,Explicit proposed identifier; prefix or duplicate flags do not change extraction.,fact:be678308-e0ad-4016-8bc0-aa96d9785721
main/melee/gr/grinishie1:grInishie1_801FAB60,grInishie1_801FAB60,stageGObj3_Callback1,normalize,0.9,audit-1,function_binding_required,Explicit proposed identifier; prefix or duplicate flags do not change extraction.,fact:be687e00-d704-48ad-bb10-3d3eab2eaf5a
main/melee/gm/gm_17AD:fn_8017B728,fn_8017B728,gmResultPlayer_GetCatchCount,ambiguous,0.66,audit-1,function_binding_required,Text leaves competing proposed names unresolved.,fact:be6bad74-ccd3-41c0-b8a8-dd1cc67ae4fc
main/melee/gr/ground:Ground_801C5A60,Ground_801C5A60,Ground_CommitTrophyState,normalize,0.84,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:be6c633a-86c2-4398-aa44-c4135dd2b577
main/melee/it/kinds/itdosei:itDosei_UnkMotion7_Coll,itDosei_UnkMotion7_Coll,,ambiguous,0.84,audit-2,function_binding_required,Candidate collides with another proposed name in the same translation unit.,fact:be703b0f-473b-4d98-a4b5-9780d8673c80
main/melee/gm/gmhanyusss:gm_801BEE58,gm_801BEE58,gmHanyuSss_EnterSss,normalize,0.78,audit-1,function_binding_required,Explicit proposed identifier; prefix or duplicate flags do not change extraction.,fact:be738c53-909a-4cbe-9108-b60021c3e18e
main/melee/gr/grzebes:fn_801DAC90,fn_801DAC90,grZebes_BreakFirstActiveBubble,normalize,0.76,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:be7aa658-bdfd-4275-bcba-68a6b8ba8f7a
main/melee/gr/grvenom:grVenom_80206D74,grVenom_80206D74,grVenom_OnTouchLine,normalize,0.9,regex_no_flags,function_binding_required,Recognized function_named form; no lexical audit flags.,fact:be8177e8-3d82-4478-900b-5f9c0eae54f3
main/melee/ft/ftaction:ftAction_80071CA4,ftAction_80071CA4,ftAction_SkipSFXCommand,normalize,0.69,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:be820581-64b5-4ee4-8937-cb504911f2c7
main/melee/ft/kinds/ftCommon/ftCo_Barrel:ftCo_800C92E4,ftCo_800C92E4,ftCo_Barrel_Launch,normalize,0.78,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:be851c26-c4c9-4952-878a-66e9c0b335a8
main/melee/ft/ftlib:ftLib_800876F4,ftLib_800876F4,ftLib_GetDamageSourceCategory,normalize,0.76,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:be85ceb6-754a-4b7b-a1c1-04219cda7fa8
main/melee/gm/gmtoulib:fn_8018F310,fn_8018F310,gmTou_CKindToGridPosition,normalize,0.72,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:be89f999-8518-4214-be91-dd61c5954117
main/melee/gr/grbigblue:grBigBlue_801E93D0,grBigBlue_801E93D0,grBigBlue_FFlyer_Callback1,normalize,0.79,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:be8c1a88-585e-4e64-baaf-95b763cbe025
main/melee/ft/kinds/ftMars/ftmarsspecialn:ftMs_SpecialN_80136E14,ftMs_SpecialN_80136E14,ftMs_SpecialAirNLoop_AirToGround,normalize,0.92,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:be9fd68c-a89d-42e1-9bc9-66202f4c253a
main/melee/gm/gm_1B03:gm_801B07B4,gm_801B07B4,gm_SetupTrainingCpuCSSPlayer,normalize,0.67,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:bea0e3f6-d1ca-4543-adde-aadb6018954f
main/melee/it/kinds/itoctarock:it_802E5AA4,it_802E5AA4,itOctarock_Logic2_EvtUnk,normalize,0.93,audit-3,function_binding_required,Original statement supplies one extractable identifier; prefix changes and repeated semantic names do not alter extraction.,fact:bea24b46-7fae-4bb0-a526-be0c6742582b
main/melee/gr/grtyoshi:grTYoshi_80223D0C,grTYoshi_80223D0C,stageGObj0_Callback3,normalize,0.94,audit-2,function_binding_required,Single explicit identifier proposal; prefix change is not an extraction defect.,fact:bea252fc-0b65-412f-a6d0-14f180df23bd
main/melee/if/soundtest:un_8030136C,un_8030136C,smSoundTestOmake15Start,normalize,0.66,audit-2,function_binding_required,Single explicit identifier proposal; prefix change is not an extraction defect.,fact:bea29368-6b86-454c-b16d-facf533ade7b
main/melee/ft/ftcoll:ftColl_80077688,ftColl_80077688,ftColl_ItemShieldHit,normalize,0.77,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:bea9e1c1-b082-4778-8c03-0aee47c104fd
main/melee/db/dbcamera:fn_802270C4,fn_802270C4,fn_SetFighterShadows,normalize,0.76,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:beb202db-e133-4877-a2c0-b92e6cd96ccb
main/melee/gr/ground:Ground_801C3950,Ground_801C3950,Ground_SetFixedCameraZoom,normalize,0.86,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:beb2cd46-2164-435d-a5e6-a1b04c5837fb
main/melee/gm/gm_17C0:fn_8017DD7C,fn_8017DD7C,gm_SetupSinglePlayerTeamMembers,normalize,0.76,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:beb58f45-00c6-42aa-8199-48d044b60622
main/melee/it/kinds/itlugia:it_802D1A44,it_802D1A44,itLugia_UnkMotion5_Setup,normalize,0.76,audit-3,function_binding_required,Original statement supplies one extractable identifier; prefix changes and repeated semantic names do not alter extraction.,fact:bec62e5a-6602-4d76-b235-c827e1ad3390
main/melee/ft/kinds/ftKirby/ftkirbyspecials:ftKb_SpecialN_800F5800,ftKb_SpecialN_800F5800,ftKb_SpecialN_GetPosition,normalize,0.84,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:beca7f73-1e50-4844-a2dc-c2f93fc60e9f
main/melee/gr/grlib:grLib_801C96E8,grLib_801C96E8,grLib_IsMapObjectAnimationFinished,normalize,0.71,regex_no_flags,function_binding_required,Recognized leading_name form; no lexical audit flags.,fact:bed894d5-66f9-44b0-8335-3af0f130960c
main/melee/ft/kinds/ftKirby/ftkirby:ftKb_SpecialN_800F15D8,ftKb_SpecialN_800F15D8,,ambiguous,0.84,extract-2,function_binding_required,Two proposed cleanup names.,fact:bedf49e7-66dc-43cd-8c88-c98fc282c6ef
main/melee/it/kinds/itpikachutjoltair:itPikachutjoltair_UnkMotion0_Anim,itPikachutjoltair_UnkMotion0_Anim,itPikachuTJoltAir_SurfaceTravel_Anim,normalize,0.7,audit-3,function_binding_required,Original statement supplies one extractable identifier; prefix changes and repeated semantic names do not alter extraction.,fact:beea331b-71be-4abc-a375-b39e56287934
main/melee/it/kinds/itrshell:itRshell_UnkMotion3_Coll,itRshell_UnkMotion3_Coll,itRshell_Thrown_Coll,normalize,0.82,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:beeadb2d-36d5-406e-b3de-abba737f3908
main/melee/ft/kinds/ftKirby/ftkirbyspecialsamus:ftKb_SpecialNSs_800FCC6C,ftKb_SpecialNSs_800FCC6C,ftKb_SpecialNSs_CheckChargeShotRemove,normalize,0.94,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:beecb254-8b43-4b6c-b6d2-9b27951fd493
main/melee/ft/kinds/ftCommon/ftCo_0A01:ftCo_800A0F00,ftCo_800A0F00,ftCo_ShouldExcludeFighterTarget,normalize,0.76,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:bef44ac9-b652-4251-9951-a29c35d626dd
main/melee/gm/gmopening:fn_801AA0E8,fn_801AA0E8,gmOpening_RegisterMTHPPerfLabelLines,normalize,0.73,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:bef709b0-7a8b-4d7e-a7c6-28e1646d7a64
main/melee/mn/mnstagesel:mnStageSel_802599EC,mnStageSel_802599EC,mnSelStageRandom,ambiguous,0.92,audit-4,function_binding_required,same candidate is proposed for multiple subjects in this unit,fact:bf02c697-7814-487c-a313-b8e4a4658244
main/melee/mp/mpcoll:mpCollGetSpeedRightWall,mpCollGetSpeedRightWall,mpCollGetSpeedRightWall,already_canonical,0.9,audit-4,function_binding_required,candidate already equals the current canonical name,fact:bf0487c4-43b9-4e42-9ba2-c2e2cf48ebb1
main/melee/ft/kinds/ftKirby/ftkirbyspecialseak:fn_80106DB0,fn_80106DB0,shootNeedles,normalize,0.96,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:bf0faa84-ebec-4026-acb2-4ab1d272b8ea
main/melee/gr/groldyoshi:grOldYoshi_8020EAFC,grOldYoshi_8020EAFC,grOldYoshi_CloudPlatforms_OnInit,normalize,0.86,regex_no_flags,function_binding_required,Recognized leading_name form; no lexical audit flags.,fact:bf2ad843-1813-4c54-b198-0437822a03e2
main/melee/gr/grzebesroute:grZebesRoute_8020B37C,grZebesRoute_8020B37C,grZebesRoute_StageGObj0_GObjProc,normalize,0.78,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:bf3191d9-eb44-40c8-8be9-39350993c3f4
main/melee/ft/ftdrawcommon:.sdata,.sdata,,ambiguous,0.8,extract-2,non_function_binding_required,Section names three members.,fact:bf329650-23a2-4a1f-8c10-612cb587f839
main/melee/gm/gmopeningmode:gm_801BF670,gm_801BF670,gm_GetTitleDemoPlayerColor,normalize,0.78,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:bf3c53ac-c1b6-4187-912b-71a9df12cf6e
main/melee/gr/grinishie1:grInishie1_801FAB68,grInishie1_801FAB68,stageGObj3_GObjProc,normalize,0.88,audit-1,function_binding_required,Explicit proposed identifier; prefix or duplicate flags do not change extraction.,fact:bf3e4c0c-5da3-49af-b2c8-65e0f5f2f2d9
main/melee/ft/kinds/ftKirby/ftkirbyspecialn:ftKb_SpecialN_800F5AB0,ftKb_SpecialN_800F5AB0,ftKb_SpecialN_GetSwallowStarDuration,normalize,0.82,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:bf43a05d-8a1d-4686-9fa2-2a095a58aeed
main/melee/it/kinds/itraikou:.data,.data,itRaikou_StateTable,not_symbol,0.79,audit-3,non_function_binding_required,"Subject is a data section or unit, so this is not a function-symbol naming extraction.",fact:bf5825c7-dc19-4dc5-b427-f5f17f8ba028
main/melee/lb/lbcollision:lbColl_80009F54,lbColl_80009F54,lbColl_DrawHitCapsule,normalize,0.73,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:bf5c6ea3-b062-43df-be83-af9ae205dd43
main/melee/gm/gmregclear:fn_80180630,fn_80180630,gmRegClearInit,normalize,0.7,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:bf64b2b0-d50f-43e4-a108-530270c9e150
main/melee/ty/toy:Toy_80305918,Toy_80305918,Toy_SetTrophyCategoryAvailability,normalize,0.8,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:bf672895-a3f7-4314-b453-cbb3a113878f
main/melee/ft/kinds/ftGameWatch/ftgamewatch:ftGw_Init_8014A7F4,ftGw_Init_8014A7F4,ftGw_Init_SetItemColor,normalize,0.8,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:bf693ca2-9129-4f9b-868a-f79ea2a6f3d0
main/melee/gr/groldpupupu:grOldPupupu_80210BE4,grOldPupupu_80210BE4,grOldPupupu_Map2_OnInit,normalize,0.82,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:bf6e1da8-8280-4b4a-a5d3-e706804c3fc7
main/melee/gr/groldpupupu:grOldPupupu_802109D4,grOldPupupu_802109D4,grOldPupupu_Ground0_Callback3,normalize,0.83,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:bf804ef5-b3ee-40d2-b0a6-86025f5529ea
main/melee/gm/gm_16F1:gm_80172BC4,gm_80172BC4,gm_RegisterMewEncounter,normalize,0.78,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:bf8d4ea5-bcab-40a4-b4be-b1dc85052ea3
main/melee/it/kinds/itsamusgrapple:it_802B99A0,it_802B99A0,itSamusgrapple_UpdateMotion2Links,normalize,0.73,audit-3,function_binding_required,Original statement supplies one extractable identifier; prefix changes and repeated semantic names do not alter extraction.,fact:bf91159d-ad9f-43fd-8a86-5e02b8408ae5
main/melee/gm/gmmain_lib:gmMainLib_8015ED98,gmMainLib_8015ED98,gmMainLib_GetCharacterProgressFlags,normalize,0.72,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:bf980e52-4ea3-445d-99cd-7ef3f8f3e213
main/melee/gr/grinishie1:grInishie1_801FC110,grInishie1_801FC110,grInishie1_UpdateScaleLiftBalance,normalize,0.74,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:bf9a21cd-13c4-4f3d-a044-191919feb7b2
main/melee/gr/grrcruise:grRCruise_801FF3EC,grRCruise_801FF3EC,stageGObj0_Callback3,normalize,0.86,audit-1,function_binding_required,Explicit proposed identifier; prefix or duplicate flags do not change extraction.,fact:bfa8e6e2-cb5f-4029-9c42-5a2255012191
main/melee/it/kinds/itcoin:it_802F2020,it_802F2020,itCoin_GetTrophyId,normalize,0.82,audit-2,function_binding_required,Single explicit identifier proposal; prefix change is not an extraction defect.,fact:bfb058f0-127b-411b-b7a7-ed0048a4aaeb
main/melee/gr/granime:grAnime_801C6710,grAnime_801C6710,grAnime_TObjAddAnim,normalize,0.84,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:bfb287bf-c9ce-490d-a502-c6f35153c409
main/melee/ft/kinds/ftCommon/ftCo_Thrown:ftCo_800DE974,ftCo_800DE974,ftCo_Thrown_ResumeAnim,normalize,0.76,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:bfb32bc0-1e41-44d4-88bb-6129756a7194
main/melee/it/kinds/itmasterhandlaser:it_802F046C,it_802F046C,itMasterHandLaser_RequestDestroy,normalize,0.76,audit-3,function_binding_required,Original statement supplies one extractable identifier; prefix changes and repeated semantic names do not alter extraction.,fact:bfb4ed1f-6791-4114-9044-8126a21d4aa0
main/melee/gm/gmadventure:gm_801B4408,gm_801B4408,gm_Mode_AdventureComingSoon_OnExit,normalize,0.78,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:bfbd1f9a-4ea1-4cbb-b0d2-5ec5ecbe573d
main/melee/ft/kinds/ftCrazyHand/ftcrazyhandthrowncrazyhand:ftCh_GrabUnk1_8015B850,ftCh_GrabUnk1_8015B850,ftCh_ThrownCrazyHand_Enter,normalize,0.78,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:bfbf4b91-2e09-4ae4-a9dd-bbc116e38ee8
main/melee/gm/gmresult:fn_80174284,fn_80174284,gmResultProcessPlayerBonuses,normalize,0.66,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:bfc40ee5-f516-40a9-b956-2ffff05ddd1c
main/melee/ft/ftCo_800C7434:fn_800C74CC,fn_800C74CC,ftCo_CaptureLeadead_Take_Dmg_Cb,normalize,0.93,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:bfdc2d1f-3a23-466d-a8f8-510e459f7992
main/melee/ft/kinds/ftCrazyHand/ftcrazyhandwait10:ftCh_Init_80156018,ftCh_Init_80156018,ftCh_Wait1_0_Enter,normalize,0.73,audit-1,function_binding_required;duplicate_candidate_in_unit,Explicit proposed identifier; prefix or duplicate flags do not change extraction.,fact:bfdfc650-94c7-4a5e-87dd-b3fa79357dfc
main/melee/ft/kinds/ftGigaKoopa/ftgkoopa:ftGk_Init_UnkDemoCallbacks0,ftGk_Init_UnkDemoCallbacks0,ftGk_Init_DemoCallback0,normalize,0.74,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:bfe4b357-4ff6-41d3-8194-e37ffc3e9cb2
main/melee/gm/gmregtyfall:gm_801A6C54,gm_801A6C54,gm_ToyFall_SetupCaptureCamera,normalize,0.78,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:bfe7dcfa-e053-4fc1-918f-fa5be4cda6d7
main/melee/it/kinds/itnokonoko:it_802DDA84,it_802DDA84,itNokonoko_CheckSpawnGround,normalize,0.66,audit-3,function_binding_required,Original statement supplies one extractable identifier; prefix changes and repeated semantic names do not alter extraction.,fact:bfed239d-b62f-4e79-9b53-00db6a0af70a
