id,target_id,entity_id,type,value,rationale,confidence,updated_at,symbol,stable_key,unit,target_kind,target_status,entity_kind,locator,entity_status,matched_in
fact:bdfe8ea1-858e-48ba-af48-451dca902bdf,target:data:main/melee/gm/gmevent:.sbss,,game_mapping,"Supports Melee's Event Match scenarios by retaining access to the loaded per-event definitions that specify each challenge's rules, fighters, stages, and special-purpose data.","The storage receives a table explicitly named as Event initialization data, and the selected table entry supplies the authored configuration for the live scenario. This corresponds to Event Match's predefined challenges with special conditions and objectives.",0.97,2026-09-04T19:40:03.958Z,.sbss,main/melee/gm/gmevent:.sbss,main/melee/gm/gmevent,data,current,,,,rationale
fact:bf33076a-a686-41e8-89c0-0cccb7358e55,target:function:main/melee/gm/gmtou_0:fn_80195CCC,,game_mapping,"Implements the Tournament Mode setup step where a saved Melee player-name profile is assigned to an entrant, including rejection of empty slots and prevention of assigning the same saved name to multiple entrants.","The code selects among persistent name slots, commits the selected slot to the active tournament entrant only after occupancy and uniqueness checks, and otherwise keeps the player on the selection screen. SmashWiki identifies names as profiles entered and managed through Melee's Name Entry system and Tournament Mode as Melee's multiplayer bracket feature, grounding both sides of the mechanic.",0.97,2026-09-02T14:00:52.076Z,fn_80195CCC,main/melee/gm/gmtou_0:fn_80195CCC,main/melee/gm/gmtou_0,function,current,,,,value;rationale
fact:bf3b0827-1525-4760-902d-eacb10de8b05,target:function:main/melee/pl/plbonuslib:pl_8003FC20,,purpose,Retrieves the selected player's accumulated count of damage events classified with broad damage-source category 2 and detail code 0xEA from the extended per-player match-bookkeeping record.,"The target directly returns `xD00` from the extended record selected by its argument. The producer in `pl_8003D644` increments that same field only while processing a non-secondary fighter and when the fighter's recorded damage-source category is 2 and its accompanying detail code is 0xEA, establishing what the accessor retrieves without assigning an unsupported public name to that numeric classification.",0.97,2026-09-02T12:14:03.743Z,pl_8003FC20,main/melee/pl/plbonuslib:pl_8003FC20,main/melee/pl/plbonuslib,function,current,,,,rationale
fact:bf7483d5-5368-43df-9831-fddca64eee15,target:function:main/melee/ft/kinds/ftSamus/ftsamusspecialn:ftSs_SpecialAirN_Anim,,data_flow,"Consumes Samus's fighter game object, resolves its Fighter and ftSs_DatAttrs, forwards the object to the shared SpecialN and animation/state helpers, and reads attribute x24 to select and parameterize the post-animation airborne transition. The exact Mewtwo counterpart identifies the corresponding attribute as the charge-projectile move's landing-lag value.","The Samus callback explicitly derives the Fighter and special attributes from gobj, invokes the shared move helper, queries animation completion, branches on x24, and passes x24 to ftCo_80096900. The structurally identical Mewtwo callback gives the analogous field the semantic name SHADOWBALL_LANDING_LAG.",0.98,2026-09-02T01:56:51.256Z,ftSs_SpecialAirN_Anim,main/melee/ft/kinds/ftSamus/ftsamusspecialn:ftSs_SpecialAirN_Anim,main/melee/ft/kinds/ftSamus/ftsamusspecialn,function,current,,,,rationale
fact:bfaedb73-5d91-4e57-83af-8d0a5aed697e,target:function:main/melee/gm/gm_16AE:gm_8016B204,,data_flow,"Obtains the persistent live-match `StartMeleeRules` object through `gm_GetRules`, reduces `time_limit` and `x0_6` to one Boolean, and performs no writes. `fn_8003CC84` and `pl_8003D644` consume a false result as one prerequisite for setting specific per-player bonus flags.",The current source gives the formerly anonymous integer field the semantic name `time_limit`; otherwise the pure rule-query flow and both negated bonus consumers remain unchanged.,0.99,2026-09-04T19:35:51.782Z,gm_8016B204,main/melee/gm/gm_16AE:gm_8016B204,main/melee/gm/gm_16AE,function,current,,,,rationale
fact:c08643ae-47f3-4f98-b326-95389773ad5e,target:function:main/melee/ft/kinds/ftCommon/ftCo_PassiveStand:ftCo_800989D4,,game_mapping,Maps to initiation of a rolling tech in the selected direction: ftCo_MS_PassiveStandF begins the forward variant and ftCo_MS_PassiveStandB begins the backward variant after a successful ground-tech input.,The current source enters one of the two PassiveStand directional states selected by horizontal input. The mechanics reference identifies those exact state names as rolling-tech variants.,0.98,2026-09-04T19:05:55.977Z,ftCo_800989D4,main/melee/ft/kinds/ftCommon/ftCo_PassiveStand:ftCo_800989D4,main/melee/ft/kinds/ftCommon/ftCo_PassiveStand,function,current,,,,rationale
fact:c0993017-ae4e-49e5-aaed-05c4ff3b3ceb,target:function:main/melee/lb/lbdvd:lbDvd_800178E8,,inferred_type,"A void preload-registration wrapper with signature `void(int type, const char* name, int transient_heap, int heap, int size, int load_state, int load_score, u8 metadata, int effect_index)`. The name is resolved to a DVD FST entry number, while the remaining arguments retain the corresponding registration domains of `lbDvd_80017740`.","The current definition and declaration establish the const-qualified filename and nine-parameter void shape, while positional forwarding and the delegate's field assignments establish the argument domains.",0.98,2026-09-04T23:40:57.068Z,lbDvd_800178E8,main/melee/lb/lbdvd:lbDvd_800178E8,main/melee/lb/lbdvd,function,current,,,,value
fact:c09e01ed-84e8-4555-b14f-fcb505611d9d,target:function:main/melee/it/kinds/itspycloak:itSpyCloak_Logic33_Dropped,,inferred_type,A void item lifecycle callback with signature `void (*)(Item_GObj*)`.,"The matched definition returns `void`, accepts exactly one `Item_GObj*`, and is named as the item's dropped lifecycle callback.",0.99,2026-09-02T01:12:36.851Z,itSpyCloak_Logic33_Dropped,main/melee/it/kinds/itspycloak:itSpyCloak_Logic33_Dropped,main/melee/it/kinds/itspycloak,function,current,,,,rationale
fact:c0f92b05-ef5c-40c4-adf6-128cb5caff4d,target:data:main/melee/ft/kinds/ftCommon/ftCo_09F4:.sdata2,,inferred_type,"A 16-byte read-only small-data constant pool owned by ftCo_09F4, containing scalar constants used by the unit's floating-point lighting calculations rather than a mutable runtime structure.","The target is the unit's 16-byte .sdata2 section, and the full-unit matching change recovered the floating-point light-update implementation alongside its owned data. Its placement in .sdata2 and use by trigonometric and color calculations support classifying it as a compact scalar-constant pool; there is not enough evidence to assign stable names to its individual literals.",0.87,2026-09-02T12:29:45.881Z,.sdata2,main/melee/ft/kinds/ftCommon/ftCo_09F4:.sdata2,main/melee/ft/kinds/ftCommon/ftCo_09F4,data,current,,,,rationale
fact:c44d9881-ea34-4de9-ade5-a1fa8634a063,target:function:main/melee/ft/kinds/ftCrazyHand/ftcrazyhandcapturecrazyhand:ftCo_CaptureCrazyHand_Anim,,purpose,"Supplies the animation-update callback required by the CaptureCrazyHand fighter state while deliberately performing no animation-completion check, transition, or other per-frame work.","The complete function is an empty void routine named as the CaptureCrazyHand Anim callback. In contrast, the neighboring Crazy Hand Grab Anim callback uses the same callback signature to check remaining animation frames and initiate a transition, confirming that the empty CaptureCrazyHand implementation intentionally omits such handling.",0.98,2026-09-02T01:54:55.557Z,ftCo_CaptureCrazyHand_Anim,main/melee/ft/kinds/ftCrazyHand/ftcrazyhandcapturecrazyhand:ftCo_CaptureCrazyHand_Anim,main/melee/ft/kinds/ftCrazyHand/ftcrazyhandcapturecrazyhand,function,current,,,,rationale
fact:c4a53af6-b8db-4ba2-84d4-72069ecc6401,,translation_unit:src/melee/gr/grpushon.c,game_mapping,"Realizes Melee's Race to the Finish bonus stage, internally identified as `Gr_Kind_Pushon`. Its stage-specific behavior includes camera tracking through the timed course, animated contact-responsive stage elements, collision-dynamics selection for different surfaces, auxiliary object generation, and spatial lighting selected relative to player one.","The current StageData identifies Pushon and retains its player-following camera, contact, collision-dynamics, generator, and lighting systems. SmashWiki identifies Race to the Finish's Japanese name as “Push on Forward!” and describes the timed course.",0.97,2026-09-04T02:17:00.355Z,,,,,,translation_unit,src/melee/gr/grpushon.c,active,rationale
fact:c548e94b-e390-43bd-a8fa-a53b3f2d9869,target:function:main/melee/ft/ft_07C6:ft_8007C77C,,state_behavior,"Outside Coin Battle the function returns without touching fighter or item state. In Coin Battle it sets `Fighter.x2229_b4` when the fighter's player-ID parity differs from the active-simulation frame parity; a set flag suppresses pickup processing for that frame, alternating the workload between even- and odd-numbered players. A return value of 2 from `ftColl_8007B868` also suppresses scanning. During the scan, same-player-owned coins require `xDEC_b1`, while other or unowned coins require `xDEC_b0`. A collision with either of the fighter's two regions immediately awards and destroys that coin, then stops testing that destroyed item.","The function's early returns and nested branches directly establish the mode guard, parity transition, additional collision-state guard, owner-sensitive eligibility rules, and successful-pickup transition. The exact semantic name of the `ftColl_8007B868` state is not inferred beyond its demonstrated suppressing value.",0.99,2026-09-02T11:59:07.451Z,ft_8007C77C,main/melee/ft/ft_07C6:ft_8007C77C,main/melee/ft/ft_07C6,function,current,,,,rationale
fact:c5d3ab4b-1d2d-4dfd-93ac-665cc67d5d8d,target:function:main/melee/ft/kinds/ftYoshi/ftyoshispecials:ftYs_SpecialAirSLoop_2_Anim,,state_behavior,"This is a countdown-controlled aerial loop phase. Each invocation performs the rolling presentation updates and decrements `mv.ys.specials.x0`. While the result is positive the phase continues; when it reaches zero or below, the callback clamps it to zero and requests the next state through `ftYs_SpecialS_8012F0DC` with selector 1 and state value `0x440012`.","The function's terminal guard is entirely centered on `x0`: all invocations decrement it, and only expiration causes a zero clamp and state-helper call. The source does not expose a semantic name for the destination state, so the selector and state value are preserved literally.",0.99,2026-09-02T01:37:56.106Z,ftYs_SpecialAirSLoop_2_Anim,main/melee/ft/kinds/ftYoshi/ftyoshispecials:ftYs_SpecialAirSLoop_2_Anim,main/melee/ft/kinds/ftYoshi/ftyoshispecials,function,current,,,,rationale
fact:c6f5a7e9-2a63-4ae7-8402-1af0e7c203fd,target:function:main/melee/gr/grshrine:grShrine_80201E44,,game_mapping,Prepares one animated map component of Melee's Temple stage. The available code identifies it only as Shrine map object 1 and does not establish which visible part of Temple that object represents.,"The function is the initializer in callback-table row 1 of the `Gr_Kind_Shrine` stage descriptor, and its body configures an animation using that object's map ID. SmashWiki maps SHRINE to Temple and identifies Temple as a stage introduced in Melee, but neither source assigns a player-facing name to map object 1, so the mapping remains deliberately component-level.",0.94,2026-09-02T07:21:00.145Z,grShrine_80201E44,main/melee/gr/grshrine:grShrine_80201E44,main/melee/gr/grshrine,function,current,,,,rationale
fact:c8745a2f-8fbf-48e9-a7a0-c2f97da4e7b7,target:function:main/melee/ft/kinds/ftYoshi/ftyoshispecials:ftYs_SpecialAirSLanding_IASA,,data_flow,"Receives Yoshi's fighter GObj from the action-state callback system, resolves its `Fighter`, and writes integer zero to `fp->mv.ys.specials.x30`. The same field is initialized and repeatedly cleared by adjacent late-phase Egg Roll animation and IASA callbacks; no read or nonzero producer is demonstrated in the recovered unit.","The target establishes the GObj-to-Fighter-to-field write path. Neighboring Start_1, Loop_2, Loop_3, and Landing callbacks perform the same zero assignment, supporting the limited conclusion that this is shared late-phase move bookkeeping while avoiding an unsupported semantic name for the field.",0.97,2026-09-02T01:38:37.825Z,ftYs_SpecialAirSLanding_IASA,main/melee/ft/kinds/ftYoshi/ftyoshispecials:ftYs_SpecialAirSLanding_IASA,main/melee/ft/kinds/ftYoshi/ftyoshispecials,function,current,,,,rationale
fact:c8ba8779-2ec6-4149-b860-7211af6fd52b,target:function:main/melee/ft/kinds/ftCommon/ftCo_PassiveStand:ftCo_80098928,,game_mapping,"Realizes selection of Melee's directional ground-tech, or tech-roll, variants: holding the stick in the fighter's facing direction chooses PassiveStandF, while holding it against facing chooses PassiveStandB.",The target explicitly selects the PassiveStandF and PassiveStandB motion states from horizontal input relative to facing. SmashWiki identifies those exact internal state names as the two directions of a rolling tech and describes the mechanic as tilting the control stick left or right while teching.,0.98,2026-09-02T06:09:14.250Z,ftCo_80098928,main/melee/ft/kinds/ftCommon/ftCo_PassiveStand:ftCo_80098928,main/melee/ft/kinds/ftCommon/ftCo_PassiveStand,function,current,,,,rationale
fact:c9fdb2ed-2b14-4a0d-aee4-74379d3bb9e9,target:function:main/melee/it/kinds/ithitodeman:it_802D4EF4,,inferred_type,"A Boolean item-interaction callback with signature `bool (Item_GObj*)`; it receives the Hitodeman Star item object, mutates its Item state, and always returns `false`. Its placement and strongest recovered analog indicate that it is likely the Logic43 damage-dealt callback.","The matched definition directly establishes the C signature, Item mutation, and invariant return value. The surrounding source identifies the affected object as the Logic43 Hitodeman Star projectile, while the identically shaped recovered Fox Illusion routine is explicitly typed by name as a damage-dealt callback.",0.93,2026-09-02T06:52:26.155Z,it_802D4EF4,main/melee/it/kinds/ithitodeman:it_802D4EF4,main/melee/it/kinds/ithitodeman,function,current,,,,rationale
fact:ca5ab697-9f08-4615-82e3-07b7db41618a,target:function:main/melee/gr/grinishie2:grInishie2_801FCBC4,,game_mapping,"Performs match-start initialization for Melee's Mushroom Kingdom II stage, preparing its stage Ground components, collision topology, camera-tracking region, and KO boundaries before recurring stage behavior begins.","The code installs the target as the initializer of `Gr_Kind_Inishie2` using the `GrI2` resource and shows it preparing objects, collision entries, camera bounds, and the blast zone. SmashWiki identifies Mushroom Kingdom II's Japanese name as `Inishie no Ōkoku II`, grounding the internal Inishie2 designation in the visible Melee stage.",0.98,2026-09-02T08:16:22.575Z,grInishie2_801FCBC4,main/melee/gr/grinishie2:grInishie2_801FCBC4,main/melee/gr/grinishie2,function,current,,,,rationale
fact:ca7162ca-3f13-4406-a29f-52adf6f0a8cd,target:function:main/melee/gm/gm_1A45:gm_GetCurrentSceneExitData,,data_flow,"Dereferences the globally installed current-scene record gm_804D6720, reads its exit_data member, and returns that pointer unchanged to the caller; it performs no validation, conversion, allocation, or mutation.","The refreshed field name is exit_data rather than leave_data. The complete body remains a single field-return expression, while the adjacent setter shows that gm_804D6720 receives the installed GameSceneInfo pointer.",0.99,2026-09-04T19:33:17.456Z,gm_GetCurrentSceneExitData,main/melee/gm/gm_1A45:gm_GetCurrentSceneExitData,main/melee/gm/gm_1A45,function,current,,,,rationale
fact:cae3e619-5357-4821-b0dd-2770b6c3aab5,target:function:main/melee/pl/plbonuslib:pl_8003E2CC,,game_mapping,"Supports Melee's match-bonus tracking for item use by exposing how many qualifying interactions the player accumulated in a particular item category. End-of-match evaluation uses these counts to recognize no-item, single-category, category-diversity, grouped-item, and item-specific bonus conditions.","The item-event handler accumulates per-player category counts, while the bonus evaluator checks their total, compares the total with one category, counts nonzero categories, groups categories, and applies item-specific thresholds before setting bonus flags. This directly maps the accessor to item-related match-bonus qualification without assigning names to the still-unknown enum categories.",0.96,2026-09-02T08:10:43.817Z,pl_8003E2CC,main/melee/pl/plbonuslib:pl_8003E2CC,main/melee/pl/plbonuslib,function,current,,,,rationale
fact:cbe0649e-8122-434c-bc37-ccc02c8f2900,target:function:main/melee/it/kinds/itlinkhookshot:it_802A2BA4,,state_behavior,"Creation is permitted only while `link_fighter_compare` accepts the owner's current motion; rejection returns NULL before allocation. Motion `0x168` selects chain-construction variant 1, while other accepted motions select variant 0. Generic item-creation failure returns NULL without chain initialization. If segmented-chain construction fails after item creation, the function destroys the partial article and returns NULL; success clears Hookshot field x14, establishes the owner and leading-link associations, attaches the article, and returns the initialized Item_GObj.","The matched control flow explicitly distinguishes the pre-allocation motion guard, motion-dependent construction mode, generic factory failure, rollback after partial creation, and successful initialized state. These branches define the constructor's state-dependent behavior without assigning unsupported semantic names to the two accepted construction variants.",0.98,2026-09-02T13:22:07.625Z,it_802A2BA4,main/melee/it/kinds/itlinkhookshot:it_802A2BA4,main/melee/it/kinds/itlinkhookshot,function,current,,,,rationale
fact:cc9058a9-19e7-4c26-bfac-88ba18be4bd2,target:function:main/melee/ft/kinds/ftCommon/ftCo_CargoKneebend:ftCo_CargoKneebend_Phys,,data_flow,"Passes the Fighter_GObj unchanged to ft_80084F3C. That helper reads the fighter's ground velocity, ground-friction attribute, and maximum walking velocity; scales friction by the common-data friction_when_above_walk_speed factor when absolute ground speed exceeds the walking maximum; then applies the resulting friction and updates grounded movement.","The wrapper still forwards its input unchanged. The current helper body confirms the same reads and movement operations, while exposing a semantic name for the formerly offset-described common-data multiplier.",0.98,2026-09-04T19:00:24.366Z,ftCo_CargoKneebend_Phys,main/melee/ft/kinds/ftCommon/ftCo_CargoKneebend:ftCo_CargoKneebend_Phys,main/melee/ft/kinds/ftCommon/ftCo_CargoKneebend,function,current,,,,rationale
fact:cd1a1b42-e728-47d1-b91c-f2a09f9688da,target:function:main/melee/it/kinds/itstarrod:itStarRod_Logic22_Thrown,,game_mapping,Realizes the Star Rod's transition from being held to behaving as a thrown item. The callback initializes that thrown state; it does not itself calculate the powerful semi-spike knockback or reflection behavior associated with a thrown Star Rod.,"The callback's semantic name and state-selection body establish entry into thrown behavior, while SmashWiki identifies throwing the Star Rod as a distinct offensive use with powerful semi-spike knockback and reflection behavior. Because the body only configures state and update flags, those attack properties must be supplied elsewhere.",0.97,2026-09-02T01:18:19.958Z,itStarRod_Logic22_Thrown,main/melee/it/kinds/itstarrod:itStarRod_Logic22_Thrown,main/melee/it/kinds/itstarrod,function,current,,,,rationale
fact:ced19e46-af30-4858-9d83-4d1665ddefad,target:function:main/melee/ft/kinds/ftCommon/ftCo_Lift:ftCo_LiftWait_Phys,,data_flow,"Receives the active fighter GObj and forwards it to ft_80084F3C. That helper obtains the Fighter and common attributes, reads ground velocity, maximum walking velocity, and base ground friction, scales friction by p_ftCommonData->friction_when_above_walk_speed when absolute ground speed exceeds the walking maximum, then passes the selected friction and fighter object into the ground-friction and ground-movement routines.","The relocated wrapper preserves direct forwarding into ft_80084F3C. The current helper body preserves the attribute reads, guarded friction transformation, and downstream consumers while replacing the former anonymous common-data field with its semantic name.",0.99,2026-09-04T19:07:24.419Z,ftCo_LiftWait_Phys,main/melee/ft/kinds/ftCommon/ftCo_Lift:ftCo_LiftWait_Phys,main/melee/ft/kinds/ftCommon/ftCo_Lift,function,current,,,,rationale
fact:cfd3659f-6fb6-4d87-9000-ffbbc9971697,target:function:main/melee/gr/grstory:grStory_UnkStage0_OnLoad,,purpose,"Provides an intentionally empty load hook for Yoshi's Story's unknown stage-0 lifecycle slot, allowing that stage configuration to require no load-time initialization.","The complete matched definition is a function named as the unknown stage-0 `OnLoad` hook and has an empty body. Its lifecycle role follows from the callback-style symbol, while the body proves that this particular hook deliberately performs no initialization.",0.96,2026-09-02T04:53:32.367Z,grStory_UnkStage0_OnLoad,main/melee/gr/grstory:grStory_UnkStage0_OnLoad,main/melee/gr/grstory,function,current,,,,rationale
fact:d027530d-5f4d-4a2f-8cff-2a0faf880305,target:function:main/melee/ft/kinds/ftLuigi/ftluigispecials:ftLg_SpecialSMisfire_Phys,,purpose,"Serves as the physics callback for Luigi's grounded Green Missile misfire state, delegating the frame's physics processing to ft_80084F3C.",The matched function is explicitly named as the non-air SpecialS misfire physics callback and its entire body forwards the fighter object to ft_80084F3C.,0.96,2026-09-01T23:54:50.138Z,ftLg_SpecialSMisfire_Phys,main/melee/ft/kinds/ftLuigi/ftluigispecials:ftLg_SpecialSMisfire_Phys,main/melee/ft/kinds/ftLuigi/ftluigispecials,function,current,,,,rationale
fact:d0a9c82f-1d97-4dd3-bd99-406fecaac9fb,target:function:main/melee/it/kinds/itwhitebea:it_802E3528,,inferred_type,Signature: void (Item_GObj* gobj). It is an internal Old Ottosea motion-state entry routine for item state 11.,"The declaration directly establishes the return and parameter types. Its final call selects state 0xB, and the immediately following functions are explicitly named as Old Ottosea motion-11 animation, physics, and collision callbacks.",0.99,2026-09-02T06:00:56.338Z,it_802E3528,main/melee/it/kinds/itwhitebea:it_802E3528,main/melee/it/kinds/itwhitebea,function,current,,,,rationale
fact:d1696245-d8f7-4169-9712-d67fba43ca1a,target:function:main/melee/it/iteffect:it_8027870C,,data_flow,"Reads the active language setting to select one of two archive filename globals. It passes that filename and one required symbol name to lbArchive_80017040, with no HSD_Archive descriptor output, causing the resolved public-symbol address to be written to it_804D6D20. It then copies offsets 0x0, 0x4, 0x8, 0xC, 0x10, and 0x14 from that resource root into six item-system globals. Its s32 input is ignored.","The current body still branches only on the language predicate, passes a null archive-descriptor destination and one public-symbol destination/name pair, and copies six fields from the resulting root without reading its parameter. The archive helper confirms how that destination is populated.",0.99,2026-09-04T23:15:33.959Z,it_8027870C,main/melee/it/iteffect:it_8027870C,main/melee/it/iteffect,function,current,,,,value
fact:d1924cce-7bbc-470d-bb04-e42d758245e3,target:function:main/melee/it/itzako:it_8027CBA4,,game_mapping,"Realizes the shared item-dropping transition for carriable stage-enemy actors, moving them out of fighter-held interaction and preparing them to resume enemy-specific behavior in an airborne post-drop state.","The function is called from the Dropped lifecycle callbacks of Old Kuri, Patapata, Like Like, Octorok, and other enemy-item actors. It restores owner-relative facing and airborne/shared item status before those callbacks enter their specific post-drop states. The debug-menu documentation identifies the associated internal item names as Melee stage enemies.",0.97,2026-09-02T07:46:21.827Z,it_8027CBA4,main/melee/it/itzako:it_8027CBA4,main/melee/it/itzako,function,current,,,,rationale
fact:d2906276-5055-4597-bed2-6be852936fdc,target:function:main/melee/it/kinds/itleadead:itLeadead_UnkMotion3_Coll,,data_flow,"Receives the ReDead's Item_GObj and passes it with it_802E9308 to the common ground-collision routine. That routine refreshes CollData, copies CollData.cur_pos into the item's position, records the current floor index while supported, and otherwise clears grounded collision state before calling it_802E9308. The transition callback clears Leadead variable x48, scales horizontal velocity by special-attribute xC, and requests state 0xA; the target then forwards the constant-false result of it_8027C794.","Reading the target with both callees and the supplied event establishes the complete input, mutation, transition, and return path without assigning unsupported semantic names to the Leadead-specific variable or attribute.",0.98,2026-09-02T03:15:44.632Z,itLeadead_UnkMotion3_Coll,main/melee/it/kinds/itleadead:itLeadead_UnkMotion3_Coll,main/melee/it/kinds/itleadead,function,current,,,,rationale
fact:d2bcd080-203a-4c7f-9719-a64c8c4e2ff8,target:function:main/melee/it/kinds/itmetalb:itMetalB_Logic32_Spawned,,purpose,Initializes a newly spawned Metal Box by clearing item flag xDCE bit 7 and then delegating to the routine that establishes its initial item state.,"The complete function body performs exactly two initialization actions after retrieving the Item: it clears xDCE_flag.b7 and calls it_80295498 with the same object. Because this is the Logic32 Spawned callback, that sequence is the item's spawn-time setup; the precise semantic name of the cleared flag remains unknown.",0.96,2026-09-02T01:07:34.048Z,itMetalB_Logic32_Spawned,main/melee/it/kinds/itmetalb:itMetalB_Logic32_Spawned,main/melee/it/kinds/itmetalb,function,current,,,,rationale
fact:d3ebcdc7-3f13-4199-aa35-836fd8481c36,target:function:main/melee/if/soundtest:un_802FFB58,,game_mapping,"Implements the hidden debug Sound Test's `FGM NAME` preview control: the selected foreground sound can be played or stopped, with its dynamically managed SFX bank loaded before playback when required.",The documented menu identifies FGM NAME as the sound-selection and playback control. Current code indexes and plays the selected FGM entry and stops SFX on cancellation.,0.98,2026-09-04T20:25:00.797Z,un_802FFB58,main/melee/if/soundtest:un_802FFB58,main/melee/if/soundtest,function,current,,,,rationale
fact:d439200a-d735-4d3a-a518-4cf4bea14390,target:data:main/melee/ft/kinds/ftPeach/ftpeach:.sdata2,,inferred_type,"An 8-byte anonymous `.sdata2` contribution containing compiler-emitted small read-only data or alignment padding. The recovered translation unit declares no corresponding named source object, so the payload's individual words, runtime consumers, and authored semantic name are not presently identifiable.","The current translation unit contains the complete explicit motion-state table, resource declarations, and callback definitions without a named object corresponding to this anonymous section contribution. Replacing the deleted `ftPe_Init.c` citation with the renamed head source preserves the supported claim while removing the unresolvable evidence.",0.88,2026-09-04T22:54:12.320Z,.sdata2,main/melee/ft/kinds/ftPeach/ftpeach:.sdata2,main/melee/ft/kinds/ftPeach/ftpeach,data,current,,,,value
fact:d43c6e6c-dfb6-4fcd-ae9c-944c4770646b,target:function:main/melee/ft/kinds/ftMasterHand/ftmasterhandcapturedamagemasterhand:ftMh_CaptureDamageMasterHand_IASA,,purpose,"Serves as the no-op IASA callback for Master Hand's CaptureDamageMasterHand action state, satisfying the fighter action-state callback interface while intentionally providing no interruptible-as-soon-as handling.","The complete matched definition is named as the state's IASA callback, has the fighter callback signature, and has an empty body. This directly establishes that the callback exists for the IASA phase but intentionally performs no phase-specific processing.",0.99,2026-09-02T02:21:10.486Z,ftMh_CaptureDamageMasterHand_IASA,main/melee/ft/kinds/ftMasterHand/ftmasterhandcapturedamagemasterhand:ftMh_CaptureDamageMasterHand_IASA,main/melee/ft/kinds/ftMasterHand/ftmasterhandcapturedamagemasterhand,function,current,,,,rationale
fact:d51de108-5dad-4bee-9ad0-5bd429ff378b,target:function:main/melee/ft/kinds/ftCommon/ftCo_CaptureWaitKirby:ftCo_CaptureWaitKirby_Anim,,purpose,Provides the animation-phase callback for the captured fighter's CaptureWaitKirby state while intentionally performing no animation-specific processing. It leaves maintenance and termination of the hold to the state's other callbacks.,"The current definition is an empty function named as the state's animation callback. The current IASA implementation in the same unit performs input handling, mash processing, timer updates, and release, confirming that this callback is deliberately inert.",0.97,2026-09-04T22:43:48.893Z,ftCo_CaptureWaitKirby_Anim,main/melee/ft/kinds/ftCommon/ftCo_CaptureWaitKirby:ftCo_CaptureWaitKirby_Anim,main/melee/ft/kinds/ftCommon/ftCo_CaptureWaitKirby,function,current,,,,rationale
fact:d5cda4ae-eeea-452c-a90c-5b11f1365b2e,target:function:main/melee/gr/groldpupupu:grOldPupupu_8021099C,,game_mapping,"Provides the initial visual and animation setup for ground component 0 of Dream Land. The available evidence identifies the enclosing Old Pupupu module as Dream Land, but does not establish that this particular component is Whispy Woods or another specific visible stage element.","The code places the function in component entry 0 of the stage descriptor for `Gr_Kind_OldPupupu` using `/GrOp.dat`. The community record maps the internal `groldpupupu` name to Dream Land, while the stage documentation identifies Dream Land's overall presentation and Whispy Woods mechanic; because the component's specific model identity is not exposed, the claim remains limited to Dream Land component 0.",0.9,2026-09-02T08:11:14.375Z,grOldPupupu_8021099C,main/melee/gr/groldpupupu:grOldPupupu_8021099C,main/melee/gr/groldpupupu,function,current,,,,rationale
fact:d62e106e-94d9-4523-a58e-b397f3f76739,target:function:main/melee/ft/kinds/ftCaptain/ftcaptainspecialhi:ftCa_SpecialHiCatch_Phys,,purpose,"Supplies the physics callback for Captain Falcon's SpecialHi successful-catch action state. This phase deliberately requires no per-frame physics processing from its callback, so the routine exists to fill the action-state interface and immediately returns.",The complete matched definition is named as the `SpecialHiCatch` physics callback and has an empty body. That combination establishes both its callback role and the intentional absence of catch-phase physics work.,0.98,2026-09-02T01:12:14.847Z,ftCa_SpecialHiCatch_Phys,main/melee/ft/kinds/ftCaptain/ftcaptainspecialhi:ftCa_SpecialHiCatch_Phys,main/melee/ft/kinds/ftCaptain/ftcaptainspecialhi,function,current,,,,rationale
fact:d659a8e7-e132-4c44-8ba2-ae47016b7722,target:function:main/melee/ft/kinds/ftGanon/ftganon:ftGn_Init_OnKnockbackEnter,,state_behavior,"At the knockback-entry boundary, switches character parts 3 and 4 to part-animation selection 3; the paired knockback-exit callback switches those same parts to selection 2.","The entry and exit functions have identical two-call structures and operate on the same part indices, with the selected animation value changing from 3 on entry to 2 on exit. This directly describes the state-boundary behavior without assigning unsupported semantic names to the numeric part selections.",0.99,2026-09-02T00:19:30.869Z,ftGn_Init_OnKnockbackEnter,main/melee/ft/kinds/ftGanon/ftganon:ftGn_Init_OnKnockbackEnter,main/melee/ft/kinds/ftGanon/ftganon,function,current,,,,rationale
fact:d6e258eb-58b7-4ee0-91ea-70ab4eb93c37,target:data:main/melee/ft/kinds/ftCommon/ftCo_PassiveWall:.sdata2,,game_mapping,Supports Melee's wall tech and wall tech jump actions by supplying numeric constants used to initialize and release the internally named PassiveWall and PassiveWallJump states.,The current source consumes these values while entering and updating PassiveWall and PassiveWallJump. The mechanics documentation identifies those internal state names as wall tech and wall tech jump respectively.,0.95,2026-09-04T19:05:33.883Z,.sdata2,main/melee/ft/kinds/ftCommon/ftCo_PassiveWall:.sdata2,main/melee/ft/kinds/ftCommon/ftCo_PassiveWall,data,current,,,,rationale
